match_date,round,year,home_team,away_team,venue,match_winner,home_recent_5_win_rate,home_win_streak,home_recent_5_avg_score,home_days_rest,away_recent_5_win_rate,away_win_streak,away_recent_5_avg_score,away_days_rest,h2h_matches,h2h_current_home_wins,h2h_current_away_wins,h2h_draws,h2h_current_home_win_rate,home_pre_match_ladder_rank,home_pre_match_points,home_pre_match_percentage,away_pre_match_ladder_rank,away_pre_match_points,away_pre_match_percentage
1983-08-20,21,1983,Hawthorn Hawks,Melbourne Demons,Waverley Park,Home Win,0.6,0,120.4,7.0,0.4,0,97.6,7.0,1.0,0.0,1.0,0.0,0.0,3,52.0,120.68,7,36.0,93.34
1983-08-20,21,1983,St Kilda Saints,Western Bulldogs,Moorabbin Oval,Away Win,0.6,1,112.0,7.0,0.2,1,92.0,7.0,1.0,1.0,0.0,0.0,100.0,12,20.0,79.13,9,32.0,83.47
1983-08-21,21,1983,Sydney Swans,Richmond Tigers,Sydney Cricket Ground,Away Win,0.2,0,99.0,8.0,0.4,0,90.8,8.0,1.0,0.0,1.0,0.0,0.0,10,28.0,78.75,11,24.0,87.45
1983-08-27,22,1983,Western Bulldogs,Sydney Swans,Western Oval,Home Win,0.4,2,95.2,7.0,0.2,0,93.6,6.0,1.0,0.0,1.0,0.0,0.0,8,36.0,84.38,11,28.0,78.09
1983-08-27,22,1983,Geelong Cats,Hawthorn Hawks,GMHBA Stadium,Away Win,0.2,0,86.0,7.0,0.6,1,127.4,7.0,1.0,0.0,1.0,0.0,0.0,9,32.0,90.93,3,56.0,125.84
1983-08-27,22,1983,Collingwood Magpies,St Kilda Saints,"Victoria Park
",Home Win,0.6,0,102.8,7.0,0.4,0,105.0,7.0,1.0,0.0,1.0,0.0,0.0,6,44.0,100.23,12,20.0,79.71
1983-08-27,22,1983,North Melbourne Kangaroos,Melbourne Demons,Aegis Park,Home Win,0.6,0,123.0,7.0,0.2,0,93.2,7.0,1.0,1.0,0.0,0.0,100.0,1,60.0,125.28,7,36.0,89.04
1983-08-27,22,1983,Richmond Tigers,Fitzroy Lions,Melbourne Cricket Ground,Away Win,0.4,1,92.8,6.0,0.6,1,127.2,7.0,1.0,0.0,1.0,0.0,0.0,10,28.0,89.67,2,56.0,126.2
1983-08-27,22,1983,Essendon Bombers,Carlton Blues,Waverley Park,Home Win,0.8,3,127.4,7.0,1.0,6,130.0,7.0,1.0,1.0,0.0,0.0,100.0,4,56.0,118.53,5,52.0,107.86
1983-09-03,EF,1983,Essendon Bombers,Carlton Blues,Waverley Park,Home Win,0.8,4,126.0,7.0,0.8,0,121.8,7.0,2.0,1.0,1.0,0.0,50.0,4,60.0,120.27,5,52.0,105.17
1983-09-03,QF,1983,Hawthorn Hawks,Fitzroy Lions,Melbourne Cricket Ground,Home Win,0.6,2,129.6,7.0,0.8,2,125.0,7.0,2.0,1.0,1.0,0.0,50.0,1,60.0,128.73,2,60.0,126.66
1983-09-10,SF,1983,Hawthorn Hawks,North Melbourne Kangaroos,Waverley Park,Home Win,0.6,3,135.6,7.0,0.6,1,122.2,14.0,2.0,0.0,2.0,0.0,0.0,2,64.0,127.31,1,64.0,127.76
1983-09-10,SF,1983,Essendon Bombers,Fitzroy Lions,Melbourne Cricket Ground,Home Win,1.0,5,138.8,7.0,0.6,0,127.4,7.0,2.0,1.0,1.0,0.0,50.0,3,64.0,120.99,4,60.0,124.93
1983-09-17,PF,1983,Essendon Bombers,North Melbourne Kangaroos,Waverley Park,Home Win,1.0,6,129.4,7.0,0.6,0,113.8,7.0,2.0,2.0,0.0,0.0,100.0,1,68.0,121.2,3,64.0,124.92
1983-09-24,GF,1983,Hawthorn Hawks,Essendon Bombers,Melbourne Cricket Ground,Home Win,0.8,4,131.2,14.0,1.0,7,134.0,7.0,2.0,0.0,2.0,0.0,0.0,2,68.0,128.5,1,72.0,124.02
1984-03-31,1,1984,Western Bulldogs,Richmond Tigers,Western Oval,Home Win,0.6,3,96.6,217.0,0.4,0,95.0,217.0,2.0,2.0,0.0,0.0,100.0,12,0.0,,9,0.0,
1984-03-31,1,1984,Geelong Cats,Fitzroy Lions,GMHBA Stadium,Home Win,0.2,0,86.8,217.0,0.4,0,112.4,203.0,2.0,1.0,1.0,0.0,50.0,5,0.0,,4,0.0,
1984-03-31,1,1984,Collingwood Magpies,Melbourne Demons,Victoria Park,Home Win,0.8,1,114.2,217.0,0.2,0,85.8,217.0,2.0,1.0,1.0,0.0,50.0,2,0.0,,7,0.0,
1984-03-31,1,1984,Hawthorn Hawks,Sydney Swans,Princes Park,Home Win,1.0,5,136.8,189.0,0.0,0,83.0,217.0,2.0,1.0,1.0,0.0,50.0,6,0.0,,11,0.0,
1984-03-31,1,1984,North Melbourne Kangaroos,Carlton Blues,Waverley Park,Away Win,0.4,0,96.6,196.0,0.6,0,114.2,210.0,2.0,0.0,2.0,0.0,0.0,8,0.0,,1,0.0,
1984-03-31,1,1984,St Kilda Saints,Essendon Bombers,Moorabbin Oval,Away Win,0.2,0,93.6,217.0,0.8,0,112.4,189.0,2.0,1.0,1.0,0.0,50.0,10,0.0,,3,0.0,
1984-04-07,2,1984,Geelong Cats,Western Bulldogs,Waverley Park,Home Win,0.4,1,106.6,7.0,0.8,4,106.4,7.0,2.0,2.0,0.0,0.0,100.0,2,4.0,149.49,3,4.0,146.99
1984-04-07,2,1984,Collingwood Magpies,St Kilda Saints,Victoria Park,Home Win,0.8,2,121.8,7.0,0.2,0,96.8,7.0,2.0,1.0,1.0,0.0,50.0,6,4.0,112.15,7,0.0,72.39
1984-04-07,2,1984,Essendon Bombers,Hawthorn Hawks,Windy Hill,Away Win,0.8,1,115.6,7.0,1.0,6,127.2,7.0,3.0,3.0,0.0,0.0,100.0,5,4.0,138.14,4,4.0,139.33
1984-04-07,2,1984,Fitzroy Lions,Carlton Blues,Junction Oval,Away Win,0.4,0,112.4,7.0,0.6,1,120.4,7.0,2.0,2.0,0.0,0.0,100.0,9,0.0,66.89,1,4.0,320.97
1984-04-07,2,1984,Richmond Tigers,North Melbourne Kangaroos,Melbourne Cricket Ground,Home Win,0.2,0,86.8,7.0,0.2,0,85.8,7.0,2.0,1.0,1.0,0.0,50.0,8,0.0,68.03,10,0.0,31.16
1984-04-08,2,1984,Sydney Swans,Melbourne Demons,Sydney Cricket Ground,Home Win,0.0,0,85.8,8.0,0.0,0,87.6,8.0,2.0,0.0,2.0,0.0,0.0,9,0.0,71.77,7,0.0,89.17
1984-04-14,3,1984,Carlton Blues,Geelong Cats,Princes Park,Away Win,0.6,2,118.8,7.0,0.4,2,99.4,7.0,2.0,0.0,2.0,0.0,0.0,1,8.0,184.97,3,8.0,154.27
1984-04-14,3,1984,Essendon Bombers,Collingwood Magpies,Windy Hill,Home Win,0.6,0,114.8,7.0,0.8,3,133.8,7.0,2.0,0.0,2.0,0.0,0.0,5,4.0,114.55,2,8.0,165.03
1984-04-14,3,1984,Fitzroy Lions,Richmond Tigers,Waverley Park,Away Win,0.2,0,109.2,7.0,0.4,1,92.4,7.0,2.0,1.0,1.0,0.0,50.0,10,0.0,78.07,8,4.0,88.37
1984-04-14,3,1984,North Melbourne Kangaroos,Western Bulldogs,Aegis Park,Away Win,0.2,0,85.8,7.0,0.8,0,105.2,7.0,2.0,1.0,1.0,0.0,50.0,12,0.0,50.65,6,4.0,99.47
1984-04-14,3,1984,Melbourne Demons,Hawthorn Hawks,Melbourne Cricket Ground,Away Win,0.0,0,92.2,6.0,1.0,7,119.0,7.0,2.0,1.0,1.0,0.0,50.0,9,0.0,88.36,4,8.0,120.6
1984-04-14,3,1984,St Kilda Saints,Sydney Swans,Moorabbin Oval,Away Win,0.2,0,95.8,7.0,0.2,1,93.2,6.0,2.0,2.0,0.0,0.0,100.0,11,0.0,54.06,7,4.0,90.54
1984-04-21,4,1984,Collingwood Magpies,Sydney Swans,Victoria Park,Away Win,0.6,0,118.6,7.0,0.4,2,98.2,7.0,2.0,2.0,0.0,0.0,100.0,5,8.0,112.95,7,8.0,102.37
1984-04-21,4,1984,Melbourne Demons,Essendon Bombers,Waverley Park,Away Win,0.0,0,93.8,7.0,0.6,1,126.8,7.0,2.0,1.0,1.0,0.0,50.0,9,0.0,91.08,3,8.0,129.47
1984-04-21,4,1984,Richmond Tigers,Carlton Blues,Melbourne Cricket Ground,Away Win,0.6,2,109.6,7.0,0.4,0,113.0,7.0,2.0,0.0,2.0,0.0,0.0,6,8.0,106.56,2,8.0,139.46
1984-04-23,4,1984,Fitzroy Lions,Western Bulldogs,Junction Oval,Home Win,0.0,0,104.8,9.0,0.8,1,113.0,9.0,2.0,1.0,1.0,0.0,50.0,10,0.0,75.0,5,8.0,121.45
1984-04-23,4,1984,Geelong Cats,North Melbourne Kangaroos,"GMHBA Stadium
",Away Win,0.6,3,107.8,9.0,0.0,0,76.4,9.0,2.0,1.0,1.0,0.0,50.0,1,12.0,145.21,12,0.0,54.47
1984-04-23,4,1984,Hawthorn Hawks,St Kilda Saints,Princes Park,Home Win,1.0,8,121.2,9.0,0.0,0,91.0,9.0,2.0,1.0,1.0,0.0,50.0,2,12.0,114.2,11,0.0,62.85
1984-04-25,5,1984,Carlton Blues,Collingwood Magpies,Waverley Park,Away Win,0.6,1,129.8,4.0,0.6,0,126.6,4.0,2.0,2.0,0.0,0.0,100.0,2,12.0,143.43,6,8.0,109.13
1984-04-25,5,1984,Richmond Tigers,Essendon Bombers,Melbourne Cricket Ground,Away Win,0.4,0,106.2,4.0,0.6,2,119.2,4.0,2.0,2.0,0.0,0.0,100.0,8,8.0,92.99,3,12.0,131.46
1984-04-28,5,1984,Western Bulldogs,Hawthorn Hawks,Western Oval,Away Win,0.6,0,107.0,5.0,1.0,9,135.4,5.0,2.0,2.0,0.0,0.0,100.0,7,8.0,98.14,1,16.0,124.88
1984-04-28,5,1984,North Melbourne Kangaroos,Melbourne Demons,Melbourne Cricket Ground,Home Win,0.2,1,82.6,5.0,0.0,0,100.6,7.0,2.0,1.0,1.0,0.0,50.0,9,4.0,62.62,10,0.0,86.29
1984-04-28,5,1984,St Kilda Saints,Geelong Cats,Moorabbin Oval,Away Win,0.0,0,92.0,5.0,0.6,0,104.2,5.0,2.0,2.0,0.0,0.0,100.0,12,0.0,62.69,4,12.0,130.59
1984-04-29,5,1984,Sydney Swans,Fitzroy Lions,Sydney Cricket Ground,Home Win,0.6,3,104.8,8.0,0.2,1,108.2,6.0,2.0,0.0,2.0,0.0,0.0,5,12.0,102.49,9,4.0,92.86
1984-05-05,6,1984,Western Bulldogs,Sydney Swans,Western Oval,Home Win,0.4,0,103.0,7.0,0.8,4,114.2,6.0,2.0,0.0,2.0,0.0,0.0,7,8.0,90.35,4,16.0,104.77
1984-05-05,6,1984,Collingwood Magpies,North Melbourne Kangaroos,Victoria Park,Home Win,0.6,1,110.8,10.0,0.4,2,89.6,7.0,2.0,2.0,0.0,0.0,100.0,6,12.0,108.84,9,8.0,70.77
1984-05-05,6,1984,Fitzroy Lions,Essendon Bombers,Junction Oval,Away Win,0.2,0,111.8,6.0,0.8,3,134.8,10.0,3.0,1.0,2.0,0.0,33.33,10,4.0,91.79,2,16.0,135.89
1984-05-05,6,1984,Hawthorn Hawks,Richmond Tigers,Waverley Park,Away Win,1.0,10,135.6,7.0,0.4,0,104.8,10.0,2.0,0.0,2.0,0.0,0.0,1,20.0,129.39,8,8.0,86.47
1984-05-05,6,1984,Melbourne Demons,Geelong Cats,Melbourne Cricket Ground,Home Win,0.0,0,105.2,7.0,0.8,1,109.2,7.0,2.0,1.0,1.0,0.0,50.0,11,0.0,86.37,3,16.0,132.85
1984-05-05,6,1984,Carlton Blues,St Kilda Saints,Princes Park,Home Win,0.6,0,127.8,10.0,0.0,0,87.8,7.0,2.0,1.0,1.0,0.0,50.0,5,12.0,135.38,12,0.0,63.72
1984-05-12,7,1984,Essendon Bombers,Western Bulldogs,Windy Hill,Away Win,0.8,4,136.8,7.0,0.4,1,95.4,7.0,2.0,1.0,1.0,0.0,50.0,1,20.0,138.88,7,12.0,92.58
1984-05-12,7,1984,Hawthorn Hawks,Fitzroy Lions,Princes Park,Home Win,0.8,0,127.0,7.0,0.2,0,110.6,7.0,3.0,1.0,2.0,0.0,33.33,2,20.0,117.86,11,4.0,86.59
1984-05-12,7,1984,North Melbourne Kangaroos,St Kilda Saints,"Waverley Park
",Away Win,0.4,0,94.6,7.0,0.0,0,86.4,7.0,2.0,1.0,1.0,0.0,50.0,9,8.0,72.2,12,0.0,66.71
1984-05-12,7,1984,Melbourne Demons,Carlton Blues,Melbourne Cricket Ground,Away Win,0.2,1,113.4,7.0,0.6,1,108.8,7.0,2.0,2.0,0.0,0.0,100.0,10,4.0,97.12,3,16.0,132.21
1984-05-12,7,1984,Geelong Cats,Collingwood Magpies,GMHBA Stadium,Away Win,0.6,0,96.6,7.0,0.6,2,108.4,7.0,2.0,1.0,1.0,0.0,50.0,4,16.0,112.88,5,16.0,111.07
1984-05-13,7,1984,Sydney Swans,Richmond Tigers,Sydney Cricket Ground,Away Win,0.8,0,111.8,8.0,0.6,1,112.2,8.0,2.0,1.0,1.0,0.0,50.0,6,16.0,103.02,7,12.0,93.74
1984-05-19,8,1984,Carlton Blues,Hawthorn Hawks,Princes Park,Away Win,0.6,2,109.0,7.0,0.8,1,130.8,7.0,2.0,1.0,1.0,0.0,50.0,3,20.0,129.69,1,24.0,119.52
1984-05-19,8,1984,Essendon Bombers,Geelong Cats,Waverley Park,Home Win,0.8,0,131.2,7.0,0.4,0,92.2,7.0,2.0,1.0,1.0,0.0,50.0,2,20.0,129.87,5,16.0,103.93
1984-05-19,8,1984,Fitzroy Lions,Melbourne Demons,Junction Oval,Away Win,0.2,0,109.2,7.0,0.2,0,114.8,7.0,2.0,1.0,1.0,0.0,50.0,11,4.0,85.14,10,4.0,95.47
1984-05-19,8,1984,North Melbourne Kangaroos,Sydney Swans,Aegis Park,Away Win,0.4,0,96.2,7.0,0.6,0,113.8,6.0,2.0,1.0,1.0,0.0,50.0,9,8.0,71.54,6,16.0,101.58
1984-05-19,8,1984,Richmond Tigers,Collingwood Magpies,Melbourne Cricket Ground,Home Win,0.6,2,116.6,6.0,0.6,3,104.2,7.0,2.0,1.0,1.0,0.0,50.0,8,16.0,95.55,4,20.0,116.35
1984-05-19,8,1984,St Kilda Saints,Western Bulldogs,Moorabbin Oval,Home Win,0.2,1,104.8,7.0,0.6,2,103.2,7.0,2.0,1.0,1.0,0.0,50.0,12,4.0,75.73,7,16.0,96.43
1984-05-26,9,1984,Western Bulldogs,Melbourne Demons,Waverley Park,Away Win,0.4,0,84.6,7.0,0.4,1,106.8,7.0,2.0,0.0,2.0,0.0,0.0,8,16.0,94.62,9,8.0,97.1
1984-05-26,9,1984,Collingwood Magpies,Fitzroy Lions,Victoria Park,Home Win,0.6,0,102.0,7.0,0.2,0,104.4,7.0,2.0,1.0,1.0,0.0,50.0,4,20.0,112.31,12,4.0,85.41
1984-05-26,9,1984,Essendon Bombers,Carlton Blues,Windy Hill,Home Win,0.8,1,124.0,7.0,0.6,0,106.2,7.0,3.0,1.0,2.0,0.0,33.33,2,24.0,131.93,3,20.0,115.89
1984-05-26,9,1984,Hawthorn Hawks,North Melbourne Kangaroos,Princes Park,Home Win,0.8,2,133.4,7.0,0.4,0,101.4,7.0,3.0,1.0,2.0,0.0,33.33,1,28.0,125.75,11,8.0,74.58
1984-05-26,9,1984,Richmond Tigers,St Kilda Saints,Melbourne Cricket Ground,Home Win,0.6,3,108.2,7.0,0.4,2,99.4,7.0,2.0,1.0,1.0,0.0,50.0,5,20.0,97.57,10,8.0,79.38
1984-05-27,9,1984,Sydney Swans,Geelong Cats,Sydney Cricket Ground,Home Win,0.6,1,111.6,8.0,0.2,0,85.0,8.0,2.0,2.0,0.0,0.0,100.0,5,20.0,102.15,7,16.0,98.05
1984-06-02,10,1984,Western Bulldogs,Collingwood Magpies,Western Oval,Home Win,0.4,0,86.8,7.0,0.8,1,103.2,7.0,2.0,1.0,1.0,0.0,50.0,8,16.0,87.51,3,24.0,114.25
1984-06-02,10,1984,Geelong Cats,Hawthorn Hawks,GMHBA Stadium,Home Win,0.2,0,85.8,6.0,0.8,3,130.2,7.0,2.0,0.0,2.0,0.0,0.0,7,16.0,93.77,1,32.0,129.55
1984-06-02,10,1984,North Melbourne Kangaroos,Essendon Bombers,Aegis Park,Away Win,0.2,0,102.8,7.0,0.8,2,121.4,7.0,3.0,0.0,3.0,0.0,0.0,11,8.0,72.81,2,28.0,134.98
1984-06-02,10,1984,Melbourne Demons,Richmond Tigers,Melbourne Cricket Ground,Home Win,0.6,2,120.4,7.0,0.8,4,119.2,7.0,2.0,1.0,1.0,0.0,50.0,9,12.0,105.32,4,24.0,104.23
1984-06-02,10,1984,St Kilda Saints,Fitzroy Lions,Waverley Park,Away Win,0.4,0,97.2,7.0,0.0,0,92.8,7.0,2.0,2.0,0.0,0.0,100.0,10,8.0,76.45,12,4.0,84.39
1984-06-03,10,1984,Sydney Swans,Carlton Blues,Sydney Cricket Ground,Away Win,0.6,2,112.6,7.0,0.4,0,89.2,8.0,2.0,1.0,1.0,0.0,50.0,4,24.0,106.39,6,20.0,108.92
1984-06-09,11,1984,Essendon Bombers,Sydney Swans,Windy Hill,Home Win,0.8,3,116.0,7.0,0.4,0,106.2,6.0,2.0,2.0,0.0,0.0,100.0,1,32.0,131.31,5,24.0,100.82
1984-06-09,11,1984,Richmond Tigers,Geelong Cats,Melbourne Cricket Ground,Away Win,0.8,0,117.2,7.0,0.2,1,88.0,7.0,2.0,0.0,2.0,0.0,0.0,4,24.0,101.37,7,20.0,97.05
1984-06-09,11,1984,St Kilda Saints,Melbourne Demons,Moorabbin Oval,Away Win,0.4,0,99.6,7.0,0.8,3,121.4,7.0,2.0,1.0,1.0,0.0,50.0,10,8.0,74.13,8,16.0,107.5
1984-06-11,11,1984,Carlton Blues,Western Bulldogs,Princes Park,Home Win,0.6,1,102.8,8.0,0.6,1,88.0,9.0,2.0,2.0,0.0,0.0,100.0,3,24.0,113.26,8,20.0,89.09
1984-06-11,11,1984,Collingwood Magpies,Hawthorn Hawks,Waverley Park,Away Win,0.6,0,107.0,9.0,0.6,0,119.0,9.0,2.0,1.0,1.0,0.0,50.0,4,24.0,112.27,2,32.0,123.59
1984-06-11,11,1984,Fitzroy Lions,North Melbourne Kangaroos,Junction Oval,Home Win,0.2,1,101.4,9.0,0.0,0,101.4,9.0,2.0,1.0,1.0,0.0,50.0,10,8.0,90.96,11,8.0,74.96
1984-06-16,12,1984,Western Bulldogs,Geelong Cats,Western Oval,Home Win,0.4,0,93.0,5.0,0.4,2,95.6,7.0,3.0,0.0,3.0,0.0,0.0,9,20.0,87.57,6,24.0,98.4
1984-06-16,12,1984,Hawthorn Hawks,Essendon Bombers,Princes Park,Home Win,0.8,1,127.6,5.0,0.8,4,114.2,7.0,4.0,1.0,3.0,0.0,25.0,2,36.0,124.51,1,36.0,132.41
1984-06-16,12,1984,North Melbourne Kangaroos,Richmond Tigers,Aegis Park,Away Win,0.0,0,114.4,5.0,0.6,0,115.4,7.0,3.0,2.0,1.0,0.0,66.67,11,8.0,76.88,5,24.0,100.25
1984-06-16,12,1984,Melbourne Demons,Sydney Swans,Melbourne Cricket Ground,Home Win,0.8,4,117.2,7.0,0.4,0,109.6,7.0,3.0,3.0,0.0,0.0,100.0,8,20.0,110.04,7,24.0,97.39
1984-06-16,12,1984,St Kilda Saints,Collingwood Magpies,Moorabbin Oval,Away Win,0.4,0,99.8,7.0,0.4,0,103.8,5.0,3.0,1.0,2.0,0.0,33.33,12,8.0,73.9,4,24.0,107.95
1984-06-16,12,1984,Carlton Blues,Fitzroy Lions,Waverley Park,Away Win,0.6,2,110.6,5.0,0.4,2,116.0,5.0,3.0,0.0,3.0,0.0,0.0,3,28.0,115.0,10,12.0,93.05
1984-06-23,13,1984,Western Bulldogs,North Melbourne Kangaroos,Waverley Park,Home Win,0.4,1,90.0,7.0,0.0,0,113.0,7.0,3.0,2.0,1.0,0.0,66.67,9,24.0,89.52,11,8.0,77.48
1984-06-23,13,1984,Collingwood Magpies,Essendon Bombers,"Victoria Park
",Away Win,0.4,1,93.8,7.0,0.8,0,107.0,7.0,3.0,3.0,0.0,0.0,100.0,4,28.0,107.98,2,36.0,125.66
1984-06-23,13,1984,Geelong Cats,Carlton Blues,GMHBA Stadium,Away Win,0.4,0,93.6,7.0,0.4,0,99.6,7.0,3.0,3.0,0.0,0.0,100.0,8,24.0,97.2,3,28.0,113.68
1984-06-23,13,1984,Hawthorn Hawks,Melbourne Demons,Princes Park,Away Win,0.8,2,119.2,7.0,1.0,5,124.8,7.0,3.0,1.0,2.0,0.0,33.33,1,40.0,127.57,6,24.0,117.8
1984-06-23,13,1984,Richmond Tigers,Fitzroy Lions,Melbourne Cricket Ground,Away Win,0.6,1,111.6,7.0,0.6,3,109.6,7.0,3.0,2.0,1.0,0.0,66.67,5,28.0,101.45,10,16.0,93.75
1984-06-24,13,1984,Sydney Swans,St Kilda Saints,Sydney Cricket Ground,Away Win,0.4,0,94.4,8.0,0.2,0,84.6,8.0,3.0,1.0,2.0,0.0,33.33,8,24.0,90.59,12,8.0,74.88
1984-06-30,14,1984,Western Bulldogs,Fitzroy Lions,Western Oval,Home Win,0.6,2,91.2,7.0,0.8,4,113.0,7.0,3.0,1.0,2.0,0.0,33.33,7,28.0,91.11,10,20.0,95.24
1984-06-30,14,1984,Carlton Blues,Richmond Tigers,Princes Park,Home Win,0.6,1,98.6,7.0,0.4,0,106.0,7.0,3.0,2.0,1.0,0.0,66.67,3,32.0,116.21,6,28.0,100.14
1984-06-30,14,1984,Essendon Bombers,Melbourne Demons,Waverley Park,Home Win,0.8,1,105.0,7.0,1.0,6,127.8,7.0,3.0,1.0,2.0,0.0,33.33,1,40.0,126.56,4,28.0,117.88
1984-06-30,14,1984,North Melbourne Kangaroos,Geelong Cats,Melbourne Cricket Ground,Away Win,0.0,0,100.0,7.0,0.4,0,83.8,7.0,3.0,2.0,1.0,0.0,66.67,12,8.0,77.63,8,24.0,94.51
1984-06-30,14,1984,St Kilda Saints,Hawthorn Hawks,Moorabbin Oval,Away Win,0.2,1,92.0,6.0,0.6,0,107.0,7.0,3.0,1.0,2.0,0.0,33.33,11,12.0,78.09,2,40.0,123.92
1984-07-01,14,1984,Sydney Swans,Collingwood Magpies,Sydney Cricket Ground,Away Win,0.2,0,87.8,7.0,0.4,0,92.6,8.0,3.0,1.0,2.0,0.0,33.33,9,24.0,89.71,5,28.0,104.58
1984-07-07,15,1984,Essendon Bombers,Richmond Tigers,Windy Hill,Home Win,0.8,2,102.2,7.0,0.2,0,83.0,7.0,3.0,0.0,3.0,0.0,0.0,2,44.0,128.75,8,28.0,92.77
1984-07-07,15,1984,Fitzroy Lions,Sydney Swans,Junction Oval,Away Win,0.8,0,112.0,7.0,0.0,0,85.6,6.0,3.0,3.0,0.0,0.0,100.0,10,20.0,94.63,9,24.0,88.64
1984-07-07,15,1984,Geelong Cats,St Kilda Saints,GMHBA Stadium,Home Win,0.6,1,95.0,7.0,0.2,0,80.4,7.0,3.0,0.0,3.0,0.0,0.0,7,28.0,96.22,11,12.0,73.71
1984-07-07,15,1984,Hawthorn Hawks,Western Bulldogs,Princes Park,Home Win,0.6,1,105.2,7.0,0.8,3,93.2,7.0,3.0,0.0,3.0,0.0,0.0,1,44.0,131.34,5,32.0,92.57
1984-07-07,15,1984,Melbourne Demons,North Melbourne Kangaroos,Melbourne Cricket Ground,Home Win,0.8,0,107.2,7.0,0.0,0,104.2,7.0,3.0,2.0,1.0,0.0,66.67,6,28.0,113.48,12,8.0,78.2
1984-07-07,15,1984,Collingwood Magpies,Carlton Blues,Waverley Park,Away Win,0.4,1,97.0,6.0,0.8,2,115.8,7.0,3.0,1.0,2.0,0.0,33.33,4,32.0,106.48,3,36.0,124.75
1984-07-14,16,1984,Essendon Bombers,Fitzroy Lions,Windy Hill,Home Win,0.8,3,99.4,7.0,0.6,0,96.2,7.0,4.0,2.0,2.0,0.0,50.0,2,48.0,129.9,10,20.0,93.25
1984-07-14,16,1984,Richmond Tigers,Hawthorn Hawks,Waverley Park,Away Win,0.2,0,80.0,7.0,0.8,2,110.2,7.0,3.0,3.0,0.0,0.0,100.0,8,28.0,91.18,1,48.0,132.08
1984-07-15,16,1984,Sydney Swans,Western Bulldogs,Sydney Cricket Ground,Home Win,0.2,1,87.4,8.0,0.6,0,88.4,8.0,3.0,3.0,0.0,0.0,100.0,9,28.0,90.74,5,32.0,90.89
1984-07-21,16,1984,Geelong Cats,Melbourne Demons,GMHBA Stadium,Home Win,0.6,2,92.8,14.0,0.8,1,110.0,14.0,3.0,2.0,1.0,0.0,66.67,6,32.0,97.32,4,32.0,115.75
1984-07-21,16,1984,North Melbourne Kangaroos,Collingwood Magpies,Melbourne Cricket Ground,Away Win,0.0,0,97.8,14.0,0.4,0,92.0,14.0,3.0,0.0,3.0,0.0,0.0,12,8.0,77.26,5,32.0,104.24
1984-07-21,16,1984,St Kilda Saints,Carlton Blues,Moorabbin Oval,Home Win,0.2,0,81.6,14.0,0.8,3,107.4,14.0,3.0,1.0,2.0,0.0,33.33,11,12.0,74.47,3,40.0,125.46
1984-07-28,17,1984,Western Bulldogs,Essendon Bombers,Western Oval,Away Win,0.6,0,84.0,13.0,0.8,4,97.8,14.0,3.0,2.0,1.0,0.0,66.67,8,32.0,89.94,2,52.0,132.81
1984-07-28,17,1984,Carlton Blues,Melbourne Demons,Princes Park,Home Win,0.6,0,95.6,7.0,0.6,0,106.2,7.0,3.0,0.0,3.0,0.0,0.0,3,40.0,122.18,6,32.0,113.07
1984-07-28,17,1984,Collingwood Magpies,Geelong Cats,Victoria Park,Home Win,0.6,1,102.8,7.0,0.6,3,94.2,7.0,3.0,1.0,2.0,0.0,33.33,4,36.0,106.81,5,36.0,98.87
1984-07-28,17,1984,Fitzroy Lions,Hawthorn Hawks,Junction Oval,Home Win,0.4,0,76.2,14.0,0.8,3,122.4,14.0,4.0,3.0,1.0,0.0,75.0,10,20.0,90.31,1,52.0,135.93
1984-07-28,17,1984,Richmond Tigers,Sydney Swans,Melbourne Cricket Ground,Home Win,0.2,0,77.2,14.0,0.4,2,91.2,13.0,3.0,1.0,2.0,0.0,33.33,9,28.0,87.29,7,32.0,92.65
1984-07-28,17,1984,St Kilda Saints,North Melbourne Kangaroos,Waverley Park,Away Win,0.4,1,84.4,7.0,0.0,0,87.6,7.0,3.0,2.0,1.0,0.0,66.67,11,16.0,76.72,12,8.0,76.67
1984-08-04,18,1984,Western Bulldogs,St Kilda Saints,Western Oval,Home Win,0.4,0,72.6,7.0,0.4,0,78.4,7.0,3.0,1.0,2.0,0.0,33.33,9,32.0,90.02,11,16.0,77.15
1984-08-04,18,1984,Collingwood Magpies,Richmond Tigers,Victoria Park,Home Win,0.6,2,98.2,7.0,0.2,1,73.4,7.0,3.0,2.0,1.0,0.0,66.67,4,40.0,108.29,8,32.0,90.85
1984-08-04,18,1984,Hawthorn Hawks,Carlton Blues,Princes Park,Home Win,0.6,0,117.2,7.0,0.8,1,92.6,7.0,3.0,2.0,1.0,0.0,66.67,2,52.0,133.5,3,44.0,123.55
1984-08-04,18,1984,Geelong Cats,Essendon Bombers,Waverley Park,Away Win,0.6,0,85.4,7.0,1.0,5,95.4,7.0,3.0,1.0,2.0,0.0,33.33,5,36.0,97.34,1,56.0,132.23
1984-08-04,18,1984,Melbourne Demons,Fitzroy Lions,Melbourne Cricket Ground,Away Win,0.4,0,82.8,7.0,0.4,1,77.2,7.0,3.0,2.0,1.0,0.0,66.67,6,32.0,111.06,10,24.0,91.2
